,ProductID,Weight,FatContent,ProductVisibility,ProductType,MRP,OutletID,EstablishmentYear,OutletSize,LocationType,OutletType,OutletSales
4458,1330,8.645,0,0.0,8,96.441,9,1999,1,0,1,1333.2954
4459,378,14.85,1,0.032657896,4,263.191,0,1998,2,2,0,1039.2112
4460,1134,16.2,0,0.063029339,3,100.47,8,1997,2,0,1,1406.8627
4461,1516,21.25,0,0.113581951,8,234.93,6,2004,2,1,1,5660.314
4462,649,9.8,1,0.015077408,10,250.9408,1,1987,0,2,1,4741.446
4463,1470,12.85,0,0.089454322,8,183.2608,0,1998,2,2,0,536.6843
4464,448,8.63,0,0.031158308,13,184.2582,7,2002,2,1,1,2779.8457
4465,1522,20.1,0,0.014998688,8,142.6154,3,2009,1,2,2,2709.761
4466,1177,5.98,0,0.043562851,6,147.9418,8,1997,2,0,1,2034.2744
4467,287,14.15,0,0.020831693,6,126.4046,2,2007,2,1,1,2298.7898
4468,348,5.925,1,0.096662969,4,45.3086,7,2002,2,1,1,615.4824
4469,1029,7.97,1,0.03999003,10,86.8514,8,1997,2,0,1,1699.218
4470,364,7.3,0,0.086116086,5,148.4076,6,2004,2,1,1,2542.7983
4471,1204,6.905,1,0.038206735,4,96.1726,9,1999,1,0,1,1212.6079
4472,1350,20.1,0,0.077611332,8,63.0536,7,2002,2,1,1,1031.7822
4473,618,12.695633368756374,1,0.069578418,0,190.2214,5,1985,1,2,3,2710.2263
4474,1251,20.75,0,0.025233003,8,150.1734,3,2009,1,2,2,1746.6335
4475,1130,9.195,1,0.117723097,13,159.5578,7,2002,2,1,1,2020.8055
4476,627,10.695,1,0.0,2,176.1712,9,1999,1,0,1,2297.2979
4477,342,9.195,1,0.064274939,5,85.8566,3,2009,1,2,2,1239.8087
4478,1067,8.3,1,0.038289031,4,88.4198,7,2002,2,1,1,1011.27515
4479,1285,19.7,0,0.026849263,9,95.8726,8,1997,2,0,1,1398.8712
4480,205,19.2,1,0.009354173,15,226.0062,0,1998,2,2,0,790.8218
4481,382,18.2,1,0.012204712,6,60.1904,8,1997,2,0,1,1004.96265
4482,1071,20.75,0,0.024286028,6,124.873,2,2007,2,1,1,2353.657
4483,384,20.85,0,0.097816206,15,222.7746,7,2002,2,1,1,2776.254
4484,1451,12.695633368756374,0,0.095651539,8,200.4084,4,1985,2,0,0,309.17307
4485,3,7.39,0,0.082239384,14,187.753,8,1997,2,0,1,2705.8413
4486,338,5.26,1,0.041737624,0,164.4868,1,1987,0,2,1,2825.0896
4487,1002,16.85,0,0.044483108,6,184.2266,9,1999,1,0,1,2676.9878
4488,205,19.2,1,0.00559729,15,224.8062,9,1999,1,0,1,2914.2898
4489,676,13.35,0,0.065051711,0,91.1804,9,1999,1,0,1,1361.9602
4490,893,11.65,0,0.040481173,6,188.024,1,1987,0,2,1,2946.425
4491,1391,8.235,0,0.014447639,8,183.895,1,1987,0,2,1,2847.8696
4492,1372,7.5,0,0.036291254,8,176.2028,9,1999,1,0,1,2673.4126
4493,608,14.1,0,0.125780608,6,86.9198,8,1997,2,0,1,1400.0709
4494,436,16.2,1,0.016721179,5,96.1726,3,2009,1,2,2,1155.2816
4495,751,15.6,0,0.143105952,2,126.7994,8,1997,2,0,1,2033.195
4496,396,12.695633368756374,1,0.083930246,6,188.9556,4,1985,2,0,0,508.4564
4497,185,17.2,1,0.057104603,6,223.1088,7,2002,2,1,1,4186.0503
4498,1128,20.35,1,0.014848655,6,234.3958,9,1999,1,0,1,2899.9092
4499,526,6.85,0,0.022929688,5,261.4594,7,2002,2,1,1,3117.322
4500,11,17.85,0,0.024871616,14,155.7998,7,2002,2,1,1,2795.3037
4501,782,21.25,0,0.01941956,13,122.5756,6,2004,2,1,1,2652.1938
4502,1483,8.695,0,0.119778027,9,93.9094,7,2002,2,1,1,1954.2247
4503,430,7.51,0,0.017456177,6,230.101,9,1999,1,0,1,4575.359
4504,1184,13.6,1,0.119661905,4,233.63,3,2009,1,2,2,3401.1304
4505,121,6.57,0,0.110586928,7,261.0278,0,1998,2,2,0,728.9518
4506,409,19.85,0,0.176269152,6,221.6772,9,1999,1,0,1,2501.065
4507,1322,9.3,0,0.04466123,9,245.2802,8,1997,2,0,1,3531.0417
4508,477,19.1,0,0.038556468,6,211.2586,6,2004,2,1,1,5867.3247
4509,167,6.48,0,0.034037991,13,147.2076,3,2009,1,2,2,2058.7422
4510,674,19.35,0,0.118004487,13,223.3088,1,1987,0,2,1,3971.8735
4511,944,15.85,0,0.095930954,13,56.0956,0,1998,2,2,0,244.43857
4512,837,6.78,1,0.085791732,6,228.9694,6,2004,2,1,1,4493.2124
4513,180,12.1,0,0.115523835,0,220.8114,2,2007,2,1,1,4577.1064
4514,661,6.575,1,0.075934861,1,144.8444,2,2007,2,1,1,2442.5403
4515,1454,15.85,0,0.020483751,9,43.2112,6,2004,2,1,1,902.54614
4516,304,8.615,0,0.116248965,6,94.1436,8,1997,2,0,1,1567.0188
4517,479,12.6,0,0.096604361,13,207.0612,3,2009,1,2,2,3876.1736
4518,914,15.15,1,0.0,13,132.9284,1,1987,0,2,1,2937.9507
4519,11,12.695633368756374,0,0.02470108,14,154.0998,5,1985,1,2,3,5440.7305
4520,940,6.26,1,0.009867915,10,149.1366,8,1997,2,0,1,2444.373
4521,1127,6.325,0,0.125431986,5,98.4042,7,2002,2,1,1,1403.3517
4522,182,16.25,0,0.087530252,4,95.141,3,2009,1,2,2,1545.4752
4523,934,12.695633368756374,1,0.033826055,13,168.4158,5,1985,1,2,3,4158.5474
4524,811,6.195,1,0.10954449,0,120.4098,9,1999,1,0,1,1986.6475
4525,1380,12.65,0,0.04742967,11,112.0202,3,2009,1,2,2,1648.0485
4526,379,20.25,1,0.022512133,4,248.4092,8,1997,2,0,1,3250.3652
4527,1333,20.25,0,0.058924378,9,245.046,6,2004,2,1,1,4695.359
4528,558,13.35,0,0.038586582,13,238.0564,9,1999,1,0,1,3769.941
4529,172,12.695633368756374,0,0.025356532,4,239.4538,5,1985,1,2,3,5685.8135
4530,910,12.6,0,0.024243799,4,36.9874,7,2002,2,1,1,438.74133
4531,241,20.5,0,0.142594879,15,87.7172,2,2007,2,1,1,1140.4337
4532,280,8.3,0,0.035354361,6,39.9506,8,1997,2,0,1,678.0918
4533,1467,9.0,0,0.069545461,8,262.9884,8,1997,2,0,1,4139.0654
4534,77,6.03,0,0.038001328,4,176.6028,0,1998,2,2,0,415.69058
4535,567,7.445,0,0.037625107,0,73.2354,6,2004,2,1,1,1191.2076
4536,642,15.1,0,0.026033836,5,149.5076,9,1999,1,0,1,2823.9417
4537,759,9.0,1,0.069075897,2,57.0614,6,2004,2,1,1,1258.4391
4538,1,19.35,1,0.039928237,14,164.5868,8,1997,2,0,1,2644.4163
4539,1348,6.635,0,0.027111488,9,172.5396,9,1999,1,0,1,2877.479
4540,322,17.7,1,0.135369952,15,183.6924,7,2002,2,1,1,3215.555
4541,724,20.75,1,0.063424403,2,154.3682,9,1999,1,0,1,1618.5651
4542,810,9.8,1,0.056616236,1,84.6908,3,2009,1,2,2,1172.1755
4543,175,12.695633368756374,0,0.113238888,6,194.5794,4,1985,2,0,0,766.8675
4544,583,8.115,1,0.03234077,3,154.3972,2,2007,2,1,1,2071.8135
4545,1048,14.3,0,0.0,4,124.173,0,1998,2,2,0,419.32037
4546,909,12.695633368756374,1,0.183275872,3,210.4902,5,1985,1,2,3,6070.927
4547,1277,15.0,0,0.044899912,8,139.9838,6,2004,2,1,1,2053.3555
4548,703,5.765,0,0.07229836,5,118.8098,8,1997,2,0,1,1637.7666
4549,294,12.695633368756374,1,0.071666638,6,80.6276,4,1985,2,0,0,202.66916
4550,1043,16.75,0,0.045038921,13,185.8556,6,2004,2,1,1,3335.7043
4551,1506,12.695633368756374,0,0.033942792,8,126.5994,4,1985,2,0,0,-149.16083
4552,1341,12.695633368756374,0,0.151817729,8,86.0224,5,1985,1,2,3,2059.3782
4553,1303,18.35,0,0.089120941,9,190.5504,9,1999,1,0,1,3573.4585
4554,724,20.75,1,0.063454375,2,153.2682,7,2002,2,1,1,1652.606
4555,441,20.7,0,0.021474597,0,156.9288,7,2002,2,1,1,2582.5608
4556,489,12.695633368756374,1,0.014556069,3,208.7638,5,1985,1,2,3,6693.1504
4557,1108,15.85,1,0.061084423,10,44.7744,6,2004,2,1,1,616.7664
4558,1176,7.47,1,0.152150971,5,213.5218,8,1997,2,0,1,3784.2632
4559,669,15.6,1,0.045950668,13,170.8132,3,2009,1,2,2,2428.262
4560,503,17.2,1,0.02521782,3,148.5418,7,2002,2,1,1,2222.5522
4561,1089,12.695633368756374,1,0.184096112,5,140.7812,4,1985,2,0,0,166.20772
4562,1108,15.85,1,0.06144156,10,43.4744,2,2007,2,1,1,597.43854
4563,325,12.695633368756374,1,0.054191792,5,152.1366,5,1985,1,2,3,3686.8376
4564,955,9.0,0,0.085954716,13,167.4816,8,1997,2,0,1,2300.5261
4565,489,13.35,1,0.014614728,3,207.9638,1,1987,0,2,1,3823.2166
4566,1073,9.695,1,0.030284659,13,223.3114,6,2004,2,1,1,4055.9487
4567,872,12.695633368756374,1,0.077682589,10,109.2596,5,1985,1,2,3,2702.0925
4568,1515,17.6,0,0.01567399,9,181.9976,1,1987,0,2,1,3257.1294
4569,109,7.905,0,0.064052266,7,229.9694,6,2004,2,1,1,4298.191
4570,249,12.695633368756374,0,0.017819491,15,178.0686,5,1985,1,2,3,5426.207
4571,643,16.7,0,0.117486329,6,107.4912,0,1998,2,2,0,76.57253
4572,738,7.42,1,0.025740842,13,190.0872,8,1997,2,0,1,4208.1235
4573,764,11.1,0,0.135142318,13,218.8482,8,1997,2,0,1,2992.8794
4574,163,12.695633368756374,1,0.054150291,4,254.7672,4,1985,2,0,0,2105.6555
4575,562,12.695633368756374,0,0.223309091,5,85.5224,4,1985,2,0,0,136.69287
4576,1325,6.86,0,0.03653732,9,230.601,8,1997,2,0,1,4673.7812
4577,407,17.6,0,0.056406081,5,42.5454,7,2002,2,1,1,402.88342
4578,1068,15.35,1,0.055338105,10,150.4734,3,2009,1,2,2,2211.3347
4579,292,10.695,0,0.053513977,5,59.1904,3,2009,1,2,2,749.61456
4580,795,20.75,0,0.089399444,2,193.9478,9,1999,1,0,1,3147.9385
4581,249,18.0,0,0.017902817,15,178.2686,6,2004,2,1,1,3604.449
4582,1017,17.35,1,0.027605646,3,88.9856,6,2004,2,1,1,1793.2437
4583,557,17.85,0,0.01123525,13,211.856,8,1997,2,0,1,3483.9639
4584,706,14.75,0,0.089248129,13,113.1518,1,1987,0,2,1,2289.6973
4585,659,18.6,0,0.077290355,13,161.9236,2,2007,2,1,1,2397.0107
4586,1505,12.695633368756374,0,0.050096661,9,192.4162,5,1985,1,2,3,5148.9854
4587,489,13.35,1,0.014624135,3,207.2638,6,2004,2,1,1,5415.5776
4588,247,12.695633368756374,1,0.04275079,6,107.7254,5,1985,1,2,3,2358.5044
4589,1463,11.5,0,0.020978072,8,132.8942,8,1997,2,0,1,2131.3438
4590,1404,5.175,0,0.030402657,8,37.0874,9,1999,1,0,1,707.6316
4591,1040,17.35,0,0.024591034,5,74.8038,0,1998,2,2,0,95.1941
4592,426,20.35,0,0.061043068,0,233.0616,2,2007,2,1,1,5650.72
4593,1528,12.695633368756374,0,0.025827578,9,182.7976,5,1985,1,2,3,4526.107
4594,636,10.195,0,0.160261305,5,141.0154,7,2002,2,1,1,1767.1642
4595,1416,19.5,0,0.0,9,183.3608,8,1997,2,0,1,2882.5
4596,544,5.785,1,0.04035886,13,181.366,8,1997,2,0,1,1850.4229
4597,633,11.65,1,0.058849939,0,172.7422,7,2002,2,1,1,2993.2854
4598,653,11.5,0,0.046085421,13,117.6124,1,1987,0,2,1,1611.4193
4599,639,7.365,0,0.160619486,13,93.612,3,2009,1,2,2,1194.8153
4600,1145,20.1,0,0.074743226,4,111.5228,9,1999,1,0,1,1576.4097
4601,748,18.7,0,0.0894533,13,254.3672,7,2002,2,1,1,4603.5537
4602,692,15.75,0,0.0,0,194.8452,7,2002,2,1,1,2458.345
4603,251,7.905,0,0.05494116,5,110.4254,1,1987,0,2,1,1687.4373
4604,704,6.76,1,0.02904146,6,80.796,7,2002,2,1,1,1153.6134
4605,1140,16.75,0,0.104835967,13,154.863,6,2004,2,1,1,3005.9187
4606,1023,11.5,0,0.171348934,13,125.7704,9,1999,1,0,1,2193.8345
4607,428,6.115,1,0.011390654,5,91.0488,9,1999,1,0,1,1051.4742
4608,1318,12.1,0,0.079739853,9,169.4106,1,1987,0,2,1,3171.284
4609,693,7.865,0,0.061059672,2,162.7526,8,1997,2,0,1,2069.5762
4610,149,12.695633368756374,1,0.148643089,13,179.766,5,1985,1,2,3,4669.059
4611,258,15.7,0,0.123186843,3,133.5942,2,2007,2,1,1,1610.9828
4612,1418,21.25,0,0.024655594,9,144.0102,8,1997,2,0,1,1740.6107
4613,602,15.6,0,0.037746432,13,123.8704,9,1999,1,0,1,2218.953
4614,1358,10.895,0,0.027025266,11,52.2666,1,1987,0,2,1,407.5282
4615,635,6.42,0,0.053773114,4,179.0002,2,2007,2,1,1,2948.775
4616,248,6.89,1,0.228353164,13,192.482,0,1998,2,2,0,1161.5676
4617,383,7.07,0,0.093671176,13,115.3834,8,1997,2,0,1,1888.6918
4618,795,20.75,0,0.08944169,2,192.0478,7,2002,2,1,1,3189.4087
4619,452,9.0,0,0.137270472,5,213.4534,0,1998,2,2,0,478.84656
4620,769,6.4,0,0.084753606,5,40.2796,8,1997,2,0,1,729.07306
4621,1438,12.695633368756374,0,0.0,9,189.2556,5,1985,1,2,3,4041.5825
4622,536,12.695633368756374,1,0.021469174,12,187.6582,5,1985,1,2,3,5031.471
4623,1292,8.18,0,0.013150445,9,140.6154,9,1999,1,0,1,1838.5443
4624,351,17.25,1,0.159062948,6,60.2194,1,1987,0,2,1,975.15857
4625,477,19.1,0,0.038623716,6,209.6586,9,1999,1,0,1,4434.264
4626,559,7.09,0,0.0,0,49.1034,3,2009,1,2,2,414.64368
4627,728,12.695633368756374,1,0.111865695,6,191.8478,5,1985,1,2,3,5432.9883
4628,381,7.17,1,0.060065869,6,130.9968,2,2007,2,1,1,2333.6587
4629,1492,5.485,0,0.042993634,8,167.3842,2,2007,2,1,1,2339.6106
4630,384,20.85,0,0.097599775,15,224.8746,6,2004,2,1,1,3033.0125
4631,903,7.02,0,0.135852194,6,149.7734,0,1998,2,2,0,241.94804
4632,1244,19.2,0,0.167504237,5,110.5886,0,1998,2,2,0,-110.31991
4633,578,19.0,0,0.112379351,5,105.3622,3,2009,1,2,2,1318.8757
4634,1381,20.5,0,0.023138823,11,152.734,6,2004,2,1,1,3157.0654
4635,1138,5.655,0,0.0,6,168.05,9,1999,1,0,1,1752.0392
4636,761,18.7,1,0.070801636,5,227.801,9,1999,1,0,1,4148.959
4637,110,14.15,0,0.036016611,14,41.4138,7,2002,2,1,1,407.92587
4638,339,6.52,0,0.04457004,3,165.3842,1,1987,0,2,1,2956.8225
4639,38,12.1,0,0.029775731,14,145.2444,6,2004,2,1,1,2793.265
4640,562,14.3,0,0.213478694,5,84.9224,0,1998,2,2,0,-5.0945206
4641,505,12.695633368756374,0,0.123849384,5,120.0124,5,1985,1,2,3,2650.681
4642,1236,8.185,0,0.038886823,6,118.5808,3,2009,1,2,2,1192.6006
4643,868,7.05,1,0.055512274,1,225.7088,1,1987,0,2,1,3570.1804
4644,185,17.2,1,0.05707763,6,224.8088,9,1999,1,0,1,3758.6262
4645,1512,18.35,0,0.030495077,8,194.0162,8,1997,2,0,1,2647.848
4646,224,12.695633368756374,1,0.0,0,99.8384,5,1985,1,2,3,2781.4907
4647,290,9.5,1,0.048960915,15,188.1898,2,2007,2,1,1,3218.9246
4648,1501,6.26,0,0.031485704,9,110.0228,7,2002,2,1,1,2594.3157
4649,1537,15.0,0,0.071662195,8,127.7362,3,2009,1,2,2,1883.0438
4650,787,13.5,1,0.067815921,4,58.0562,1,1987,0,2,1,659.4524
4651,1012,7.35,0,0.028756673,6,40.5454,2,2007,2,1,1,961.2633
4652,270,8.68,0,0.008849431,5,99.9384,9,1999,1,0,1,1183.0317
4653,1054,20.85,0,0.202948268,13,197.4452,0,1998,2,2,0,616.4594
4654,1423,12.695633368756374,0,0.078454358,9,58.3562,4,1985,2,0,0,200.76913
4655,82,15.85,0,0.107816091,14,56.8904,7,2002,2,1,1,900.41187
4656,775,12.65,0,0.035465802,0,229.601,9,1999,1,0,1,4540.5737
4657,335,19.35,1,0.049635605,6,76.5644,8,1997,2,0,1,1388.4822
4658,1126,20.7,1,0.114348523,4,95.0436,7,2002,2,1,1,858.36194
4659,625,14.0,1,0.042195096,13,51.564,2,2007,2,1,1,820.8014
4660,1324,12.695633368756374,0,0.117578079,9,113.886,4,1985,2,0,0,347.4669
4661,236,15.6,0,0.045240103,4,241.7854,2,2007,2,1,1,3556.6353
4662,710,17.25,0,0.072839052,3,79.7986,8,1997,2,0,1,1266.869
4663,1050,12.695633368756374,1,0.120932251,5,117.0466,5,1985,1,2,3,3147.3188
4664,210,20.6,0,0.023433422,6,94.5778,1,1987,0,2,1,1924.2667
4665,1041,16.0,0,0.077168705,6,46.5086,3,2009,1,2,2,481.23053
4666,480,10.3,0,0.079064574,0,178.237,3,2009,1,2,2,2595.0713
4667,844,9.1,1,0.008079833,5,81.7618,2,2007,2,1,1,1511.9679
4668,1058,4.805,1,0.037758036,4,124.5704,9,1999,1,0,1,1758.2659
4669,343,14.65,0,0.171654513,6,48.4692,9,1999,1,0,1,819.251
4670,597,13.8,1,0.014733108,3,89.4172,8,1997,2,0,1,1807.9979
4671,1483,8.695,0,0.0,9,96.0094,0,1998,2,2,0,-28.84128
4672,96,20.25,0,0.060802383,4,219.7482,0,1998,2,2,0,-116.9407
4673,1100,12.6,1,0.022004053,6,248.6092,9,1999,1,0,1,4042.927
4674,38,12.695633368756374,0,0.052143322,14,144.5444,4,1985,2,0,0,457.25623
4675,1506,18.0,0,0.019416374,8,129.5994,9,1999,1,0,1,2822.3896
4676,733,8.1,1,0.134298156,3,40.448,6,2004,2,1,1,483.10522
4677,865,5.735,0,0.057193256,6,174.437,3,2009,1,2,2,2743.7844
4678,1427,19.35,0,0.0,8,62.6168,6,2004,2,1,1,1111.669
4679,1420,16.2,0,0.175151361,8,182.1608,6,2004,2,1,1,4956.139
4680,437,19.35,0,0.033155576,10,173.9738,7,2002,2,1,1,2461.2869
4681,505,18.0,0,0.125156,5,119.8124,2,2007,2,1,1,1679.3096
4682,397,6.63,1,0.010956306,13,56.9588,9,1999,1,0,1,383.70587
4683,174,16.0,1,0.166159652,5,87.5856,0,1998,2,2,0,253.42285
4684,498,8.895,1,0.137924102,5,161.9236,7,2002,2,1,1,2176.9158
4685,964,7.71,1,0.111469959,13,56.0956,0,1998,2,2,0,203.77966
4686,575,16.5,1,0.09405464,0,98.3068,7,2002,2,1,1,1368.5695
4687,845,18.2,0,0.16240296,6,34.819,2,2007,2,1,1,714.0937
4688,1073,9.695,1,0.030461721,13,220.0114,2,2007,2,1,1,2700.5332
4689,139,15.75,0,0.235341126,7,252.1382,0,1998,2,2,0,-177.62418
4690,60,5.78,0,0.024362196,14,145.8102,0,1998,2,2,0,624.38586
4691,153,16.1,0,0.065170902,4,146.176,6,2004,2,1,1,2387.7373
4692,997,19.5,1,0.030668818,3,87.954,1,1987,0,2,1,1238.5153
4693,555,5.695,0,0.065722924,5,256.9646,7,2002,2,1,1,3875.3848
4694,922,7.59,1,0.14504086,6,173.608,8,1997,2,0,1,3283.125
4695,1446,20.35,0,0.039347842,9,125.2678,7,2002,2,1,1,1728.9337
4696,277,13.3,0,0.079968115,4,234.43,7,2002,2,1,1,3602.1777
4697,1388,18.75,0,0.051997608,8,108.328,1,1987,0,2,1,1624.9963
4698,1522,20.1,0,0.014968132,8,140.8154,7,2002,2,1,1,3245.132
4699,1018,12.695633368756374,0,0.044281997,4,85.8856,5,1985,1,2,3,2506.053
4700,1542,14.65,0,0.083830905,9,161.4552,2,2007,2,1,1,2935.3557
4701,217,11.6,0,0.038486905,4,55.4272,1,1987,0,2,1,769.22205
4702,11,17.85,0,0.024821278,14,153.4998,8,1997,2,0,1,2765.3853
4703,1182,12.3,0,0.009402696,0,74.138,1,1987,0,2,1,706.602
4704,647,8.895,0,0.0,2,176.637,6,2004,2,1,1,2752.5522
4705,69,18.7,0,0.01459303,14,52.7324,8,1997,2,0,1,875.091
4706,1012,7.35,0,0.0,6,43.8454,8,1997,2,0,1,996.9812
4707,1435,14.75,0,0.032941482,8,238.8906,9,1999,1,0,1,4990.526
4708,1000,7.56,0,0.0,5,156.563,0,1998,2,2,0,113.42671
4709,1335,18.75,0,0.010386567,9,206.9954,7,2002,2,1,1,2636.98
4710,1213,7.71,1,0.047579697,4,120.3756,6,2004,2,1,1,2287.9153
4711,361,10.195,1,0.017631222,15,240.6538,8,1997,2,0,1,2134.1572
4712,776,11.1,0,0.010684957,3,85.7908,3,2009,1,2,2,1104.4822
4713,705,6.36,0,0.201765292,6,46.606,0,1998,2,2,0,162.49057
4714,95,10.8,0,0.061350284,14,153.3024,3,2009,1,2,2,1948.1346
4715,1187,14.85,0,0.098402239,6,168.1474,8,1997,2,0,1,2443.2783
4716,1480,15.7,0,0.056306994,8,153.2024,2,2007,2,1,1,2657.4512
4717,1496,18.85,0,0.0,8,132.5626,7,2002,2,1,1,1779.6067
4718,614,12.695633368756374,1,0.046892427,5,53.2666,5,1985,1,2,3,1305.3092
4719,7,16.75,1,0.024954731,14,38.3822,3,2009,1,2,2,210.46494
4720,626,6.135,1,0.079261353,0,152.8366,1,1987,0,2,1,2452.7368
4721,938,14.15,0,0.035325003,3,254.1014,9,1999,1,0,1,4778.9956
4722,1408,7.27,0,0.077930971,8,97.3384,0,1998,2,2,0,281.69623
4723,582,13.85,1,0.056318568,2,234.03,8,1997,2,0,1,4162.9907
4724,584,17.85,0,0.046898544,10,152.8682,2,2007,2,1,1,1909.513
4725,196,16.0,0,0.061095899,15,223.4404,3,2009,1,2,2,3119.8667
4726,583,12.695633368756374,1,0.056306024,3,156.1972,4,1985,2,0,0,718.60077
4727,1161,12.695633368756374,0,0.085911519,13,114.5176,4,1985,2,0,0,156.58931
4728,525,13.6,1,0.049666358,5,110.7912,9,1999,1,0,1,1799.8878
4729,1507,15.1,0,0.059324821,9,237.2248,8,1997,2,0,1,3200.3105
4730,1525,15.25,0,0.061133888,9,129.0968,1,1987,0,2,1,1997.7739
4731,29,6.28,0,0.027817961,14,85.8198,3,2009,1,2,2,1133.4552
4732,162,7.855,1,0.074070351,4,217.2482,7,2002,2,1,1,3280.3665
4733,1294,8.97,0,0.155687405,9,52.8956,0,1998,2,2,0,331.68854
4734,335,19.35,1,0.049626219,6,80.2644,6,2004,2,1,1,1426.5488
4735,119,12.695633368756374,0,0.021121347,7,53.0298,5,1985,1,2,3,1321.3684
4736,1158,11.8,0,0.0,6,45.5402,8,1997,2,0,1,1008.0707
4737,389,14.5,1,0.059067021,6,170.9448,3,2009,1,2,2,1892.4623
4738,645,16.85,1,0.079675335,13,110.1544,6,2004,2,1,1,2102.2473
4739,743,12.695633368756374,0,0.0,4,103.6306,5,1985,1,2,3,2871.9226
4740,1178,7.605,0,0.129241042,6,165.021,8,1997,2,0,1,3270.6414
4741,309,11.15,0,0.0,4,47.2744,0,1998,2,2,0,-88.787445
4742,974,12.35,0,0.093676604,13,119.4124,3,2009,1,2,2,1981.0734
4743,1241,11.0,1,0.133687996,3,222.0798,3,2009,1,2,2,3543.661
4744,1335,18.75,0,0.010424177,9,208.0954,2,2007,2,1,1,3686.0156
4745,912,12.695633368756374,0,0.106523384,5,38.1822,5,1985,1,2,3,1019.4034
4746,1490,18.85,0,0.052160388,8,190.4846,7,2002,2,1,1,2988.7468
4747,904,5.785,1,0.038835464,6,263.1252,7,2002,2,1,1,2333.4092
4748,1402,20.25,0,0.014303066,9,147.6418,2,2007,2,1,1,2383.7817
4749,558,13.35,0,0.038526684,13,238.3564,8,1997,2,0,1,3259.8274
4750,190,17.75,1,0.157718931,4,240.2538,2,2007,2,1,1,3922.3809
4751,93,14.6,0,0.150539043,14,49.2692,6,2004,2,1,1,684.8535
4752,928,12.695633368756374,0,0.050505213,3,123.7072,5,1985,1,2,3,3574.2305
4753,658,19.35,0,0.026160105,6,168.3474,1,1987,0,2,1,2325.8496
4754,729,19.75,0,0.033861654,13,213.2902,1,1987,0,2,1,3909.2285
4755,623,12.695633368756374,0,0.067733845,6,243.3144,4,1985,2,0,0,32.727654
4756,1319,16.25,0,0.039146163,9,114.3176,8,1997,2,0,1,1465.315
4757,1426,8.275,0,0.110513428,9,104.4306,7,2002,2,1,1,1928.8453
4758,1320,12.3,0,0.076554385,9,245.746,8,1997,2,0,1,2246.4304
4759,1050,20.7,1,0.121419594,5,117.5466,1,1987,0,2,1,2514.1226
4760,1364,13.85,0,0.031332632,11,40.548,6,2004,2,1,1,641.36505
4761,89,12.695633368756374,0,0.084679095,7,190.6872,5,1985,1,2,3,5219.5063
4762,137,11.8,0,0.054109186,7,74.7012,1,1987,0,2,1,1304.4949
4763,1068,15.35,1,0.09224886,10,147.6734,0,1998,2,2,0,197.5599
4764,1443,7.725,0,0.029066785,9,121.0414,6,2004,2,1,1,2187.2083
4765,1405,12.695633368756374,0,0.037339898,9,75.2328,4,1985,2,0,0,81.94005
4766,1154,12.695633368756374,1,0.169458887,3,116.2834,5,1985,1,2,3,3353.342
4767,1136,14.3,1,0.049666763,10,212.9586,6,2004,2,1,1,3117.3948
4768,460,12.695633368756374,1,0.019106758,5,82.6592,5,1985,1,2,3,2367.766
4769,187,18.85,0,0.039636104,13,41.648,6,2004,2,1,1,943.232
4770,1272,19.6,0,0.040089313,9,106.7964,0,1998,2,2,0,63.891644
4771,980,19.2,1,0.093840193,5,188.0214,1,1987,0,2,1,2668.9878
4772,559,7.09,0,0.012076957,0,48.6034,0,1998,2,2,0,41.632732
4773,841,6.715,1,0.122081667,0,43.8454,3,2009,1,2,2,597.936
4774,1440,10.3,0,0.116910445,8,154.563,6,2004,2,1,1,2740.3623
4775,883,12.695633368756374,1,0.144274551,5,55.2588,4,1985,2,0,0,363.2857
4776,319,18.2,0,0.049419707,6,148.2734,7,2002,2,1,1,2483.1357
4777,974,12.35,0,0.093296553,13,120.0124,8,1997,2,0,1,2332.6465
4778,414,8.84,1,0.076717379,5,109.7228,7,2002,2,1,1,1334.2814
4779,704,6.76,1,0.048511068,6,77.996,0,1998,2,2,0,144.25244
4780,624,12.695633368756374,0,0.112693192,13,256.2646,4,1985,2,0,0,337.83868
4781,990,20.85,0,0.037615546,5,192.4478,2,2007,2,1,1,3519.3044
4782,1036,18.7,0,0.026409147,0,126.102,3,2009,1,2,2,2110.9902
4783,915,12.695633368756374,1,0.061744052,13,59.2562,5,1985,1,2,3,1689.7454
4784,1135,10.5,1,0.048304782,4,47.8376,7,2002,2,1,1,279.68414
4785,1489,12.695633368756374,0,0.034705807,9,163.721,5,1985,1,2,3,4287.3975
4786,1495,11.3,0,0.0,9,192.8478,9,1999,1,0,1,3307.3882
4787,921,9.895,1,0.0,5,261.8278,6,2004,2,1,1,4262.179
4788,1431,12.695633368756374,0,0.016132205,8,108.2596,5,1985,1,2,3,2397.222
4789,1246,16.25,0,0.025882559,6,168.7474,2,2007,2,1,1,3088.9182
4790,248,6.89,1,0.136402598,13,191.882,6,2004,2,1,1,2274.7903
4791,965,10.1,1,0.045683383,13,38.2848,6,2004,2,1,1,622.16943
4792,896,17.6,1,0.047353168,13,117.2782,7,2002,2,1,1,1846.9761
4793,688,11.1,1,0.053858987,6,166.0526,9,1999,1,0,1,2990.072
4794,1501,6.26,0,0.031549979,9,109.8228,3,2009,1,2,2,928.9689
